window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
10,-0.023124203151108292,-0.00495616390152983,0.0037021495862504007,3.160830184449028,1.811028349429005,1.5429977012061717,2.601615798083724,1.5616644622073466,-5.918088608324108,-1.8939435062380299,-4.22728313284775,0.5669124701906829,3.2109702782758918,6.188067855961971,7.810003128252251,7.916452385290324,1.6401792056034594,1.190433234744074,3.384209233375185,6.214821673722719,29,25,31,0,2,2,9,13,17,28,27,53,39,10,37,75,50,18,2,3,3,4,5,3,27,27,21,50,40,17,4,2,4,8,18,28,42,41,38,9,9,6,2,7,20
11,-0.029962575188608342,0.008995879977470176,0.1053754093427504,3.191018738702517,1.918406814940656,1.553343201668351,2.575126767108807,1.5980987905546802,-5.918088608324108,-1.8939435062380299,-5.33072329914775,0.6053287932389253,3.6407093813758915,6.188067855961971,8.43569489025225,8.626616139807279,1.8405912317613449,1.2064780140129259,3.3211909217872035,6.368260167561471,29,29,27,0,4,3,8,13,23,34,38,44,23,10,39,75,36,27,6,2,5,4,2,4,6,29,26,41,47,33,4,6,3,5,18,41,46,38,22,13,12,4,2,4,20
12,0.012909504153891655,0.010123886703970148,0.048836228572750405,2.822347987732897,1.7055414001854519,1.3985723076834093,2.306081047257829,1.4899301076990086,-5.818388703624108,-2.14119883653803,-5.33072329914775,0.5156314475044802,3.7778850386758918,5.654792174261971,8.43569489025225,8.626616139807279,1.4545190615220271,0.9780534964504458,2.6601973868714865,5.09276994484396,31,35,30,0,2,3,4,15,22,49,48,31,15,11,25,55,51,32,17,8,4,4,2,2,4,26,23,52,54,24,6,7,1,3,27,47,41,38,24,11,7,2,1,2,20
13,0.04448855850039169,0.06900760971047014,-0.023137386511249622,2.812164457836971,1.746418597084386,1.4038270762159137,2.1924435811528182,1.3879931251507622,-5.1386243293241085,-2.14119883653803,-4.42308959494775,0.5156314475044802,3.7778850386758918,4.1042953444619705,7.5658673215522505,7.581393963488567,1.5259785740398188,0.9877462550574362,2.4036720975963815,4.917396926693638,29,30,31,0,2,9,10,12,23,41,45,34,17,7,14,33,61,31,20,12,8,6,7,8,13,29,23,54,49,15,6,3,6,2,27,31,34,39,30,25,6,4,2,2,20
14,-0.016722698428108338,0.08274512173247019,-0.04414899608124964,3.0657281867534727,1.9914930597989617,1.5345317986568858,2.2340805860937327,1.3864828654155716,-5.160007128824108,-2.45067686113803,-4.42308959494775,0.5248796458523801,3.9432232830758918,4.106940300861971,7.5658673215522505,7.581393963488567,1.983162127935075,1.1808172981298295,2.4965325995079506,5.660512025572853,28,29,26,0,5,13,13,17,17,24,48,44,13,6,10,25,45,50,28,11,6,5,7,13,9,36,24,44,56,16,4,2,6,3,20,23,34,41,40,23,9,5,2,3,20
15,-0.014092990015108308,-0.018304445229529846,-0.008474918201749627,2.9878154127698973,1.8765240942460186,1.4477746125319049,2.3249838273310215,1.4479324400207534,-5.160007128824108,-2.45067686113803,-4.324488796647749,0.3198025861582652,3.9432232830758918,4.624394161561971,8.318501043852251,8.334469942667853,1.7607706443267042,1.0481931907035336,2.702810810794666,5.511774645824902,34,31,28,0,3,10,15,17,21,29,47,37,17,4,17,26,55,49,21,9,7,6,5,5,19,30,22,58,51,5,5,2,6,2,18,30,38,49,41,12,4,2,4,2,20
16,0.05241618758039166,-0.05600952349302987,0.024123365621750353,2.9405004555831913,1.8286610166275827,1.3622091106379792,2.308198754692559,1.3737975822256934,-4.4682436818241085,-2.21718696223803,-4.324488796647749,0.3198025861582652,3.6028216692758916,4.624394161561971,8.318501043852251,8.334469942667853,1.6733742852269426,0.9293753639135143,2.6641817139666006,5.266931363107057,38,24,31,0,6,13,12,19,19,36,34,33,20,8,12,48,55,41,14,9,3,11,5,2,17,26,29,63,42,9,4,3,5,2,14,32,41,59,36,6,5,1,4,2,20
17,-0.02248110561160833,-0.042944988473029876,0.06005743786075039,2.9441614094649196,1.8739215266863867,1.4541527475251865,2.1602380083829007,1.276965354729805,-4.4682436818241085,-2.17365500393803,-4.16310036824775,0.3716727114245637,3.4716387836758917,4.9655291550619705,8.05885656415225,8.103348112183783,1.7560436441440805,1.0582022425849984,2.3351175743522576,5.149363461081338,35,26,35,0,7,13,15,17,22,28,28,40,22,8,19,53,54,33,13,6,7,7,4,4,15,27,31,64,41,8,3,5,4,2,10,32,44,60,31,11,5,2,4,1,20
18,-0.05116139348960834,-0.05378290893152988,-0.009165603461249583,2.982226095031095,1.867932482243182,1.5396001510842106,2.1780065378283626,1.3096466997400946,-4.493143060324108,-2.17365500393803,-3.8442789511477495,0.3716727114245637,3.4549582519758917,5.04201454886197,7.29743968545225,7.344410188088829,1.745894623201486,1.1866306132558304,2.3718982435549503,5.304423480012264,36,24,37,0,4,15,15,19,21,27,27,40,25,7,19,58,57,21,17,7,6,4,3,8,22,29,23,61,38,14,1,3,4,5,9,24,42,48,34,21,10,7,0,5,20
19,0.028081436264891683,-0.01496440321902984,-0.08867640689124952,2.968398872194548,1.8772266300845097,1.5059508687356462,2.156265637551983,1.2801693171417698,-4.933038131024109,-2.06422013363803,-3.8457926062477497,0.44505572756304346,3.3877050147758916,5.04201454886197,7.29743968545225,7.344410188088829,1.7623841938805713,1.1340559762046742,2.328672502413302,5.225112672498547,31,25,33,0,2,12,15,18,17,21,36,37,36,6,20,65,51,24,16,4,5,4,4,7,22,32,28,57,33,15,2,3,4,4,14,16,44,54,32,18,11,6,3,2,20
20,0.029257975500391664,0.03153921330647024,-0.08690632715474962,2.8785172762890325,1.7881461177141955,1.4447157864077764,2.1654370812017354,1.3028160827020643,-4.933038131024109,-2.04516646693803,-3.8457926062477497,0.35676363413937145,2.8555178595758917,5.472401434361971,7.280743019452251,7.498384274794343,1.5991612837133646,1.0440992127359152,2.348335231171509,4.99159572762079,27,23,32,0,3,6,11,21,16,17,19,48,46,13,12,71,64,21,11,3,5,2,9,2,20,33,31,52,36,14,3,3,3,5,11,21,55,47,31,17,9,3,3,3,20
21,-0.02692917661310834,-0.00885431812952982,-0.01384414517624959,2.7561272399620647,1.6379506142123539,1.364205464041642,2.21588967926554,1.363401522073596,-4.536742615624108,-2.02550106503803,-3.80454554204775,0.2869392229920314,2.8555178595758917,5.472401434361971,7.280743019452251,7.498384274794343,1.3418036975758434,0.9305674735353046,2.455179365515599,4.727550536626748,29,21,33,0,5,7,10,18,18,23,28,54,27,10,14,69,68,19,10,3,6,4,6,1,22,24,40,47,37,15,2,3,5,5,11,35,49,42,29,17,6,5,2,4,20
22,-0.04019139813010834,-0.021369282761029836,0.09342219758975043,2.717579066950125,1.5836224584800616,1.3368294493693496,2.24643283697202,1.4024968004726823,-4.892694361024108,-2.02550106503803,-3.7972387705477497,0.233042551657012,2.7648834435758918,4.554062072561971,7.78323250935225,7.814792489790268,1.2547377197430434,0.8937848114734385,2.5275940990143293,4.676116630230811,32,26,31,0,2,4,10,16,20,25,28,49,37,9,14,50,64,31,14,3,6,10,6,2,16,30,45,53,31,9,4,4,3,5,16,32,45,52,31,8,7,3,2,4,20
23,0.003444766082391647,0.004041498630970133,0.09049411888475035,2.780093494235335,1.6394989844305765,1.3646760556221886,2.2650949826364344,1.4000894564597688,-4.892694361024108,-2.01050311263803,-3.61820514904775,0.233042551657012,2.8326071784758917,4.187388124661971,7.78323250935225,7.814792489790268,1.3439843931811268,0.9311785352498597,2.569422232958739,4.844585161389728,35,29,32,0,3,3,11,17,17,26,26,49,38,10,12,46,64,29,15,7,6,7,10,4,18,35,48,44,33,6,3,4,4,5,14,26,50,52,34,9,6,1,3,5,20
24,0.054242373507891635,0.0850443060599701,-0.015334499858249608,2.948721438271763,1.7050904483345688,1.589690800624537,2.327368651445138,1.4719194657864392,-4.308852852024108,-2.2514909471380298,-4.61917404774775,0.34334586799118677,3.542472699075892,5.00418690706197,7.97199419345225,8.198082020372789,1.4551378360427742,1.2671746877917514,2.7084399933077297,5.430752517142255,30,22,33,0,7,14,5,24,20,21,56,34,15,4,19,45,62,21,15,10,6,11,8,3,12,25,30,58,43,17,2,4,4,5,18,32,45,47,29,13,8,2,2,4,20
25,0.027191843290891672,0.09962999710097012,-0.04058344977724955,2.993682318960295,1.7559283574854543,1.5942784521310214,2.3568924850652833,1.4933616735112407,-4.544948550524108,-2.2514909471380298,-4.61917404774775,0.2507439493277011,3.542472699075892,5.00418690706197,8.17973878615225,8.277091442569231,1.5420118964815608,1.2758249596258113,2.778294601276515,5.59613145738389,32,22,35,0,6,13,10,18,18,24,51,42,13,5,18,45,57,30,17,7,5,8,9,4,10,29,28,59,48,12,2,3,3,6,15,32,42,46,39,10,7,2,3,4,20
26,0.017418859511391677,0.02318478576847011,-0.011547311203749622,2.8299471175128956,1.7309140426128165,1.3805168483032513,2.241738070587741,1.3855155617747954,-4.762666118724108,-1.9775052869380298,-3.8989647290477496,0.2507439493277011,2.952814360075892,4.327385445661971,8.17973878615225,8.277091442569231,1.4981834197904587,0.9531821513701365,2.5127614587592424,4.964127029919836,36,29,33,0,3,8,13,13,21,17,37,41,35,12,18,54,43,36,17,9,3,8,6,6,20,33,39,54,36,4,4,1,5,4,16,33,45,54,34,7,2,4,4,1,20
27,-0.02683473308810835,-0.007524857798029863,0.0034133876672503977,2.798887608146829,1.7371182264948462,1.4070921286613596,2.1839517656834495,1.3907371573217953,-4.762666118724108,-2.08934765963803,-3.8989647290477496,0.3306804211637307,2.952814360075892,4.789673312961971,7.45194651685225,7.675835629329737,1.509149917860256,0.9899824410128184,2.384828483023611,4.8839608418966876,37,23,29,0,3,8,12,17,22,16,41,37,28,16,16,56,59,25,16,4,7,9,6,2,20,26,29,60,37,14,4,1,3,6,21,23,46,41,43,13,4,2,5,2,20
28,-0.053419105754108374,0.003351121289470105,0.011904288366750407,2.8877985941448854,1.8232513815773943,1.3983890660419207,2.2472500673670495,1.4119122735993448,-4.350118363424108,-2.08934765963803,-4.14824028974775,0.4140257985754003,3.583395411575892,4.789673312961971,8.36444069085225,8.493584275691589,1.663549600641723,0.9777516050197455,2.5251372886813623,5.166438494342833,30,21,30,0,10,12,15,17,14,32,43,37,15,5,17,48,65,27,17,4,6,7,5,4,16,31,37,61,36,7,1,3,4,4,21,33,51,46,30,9,2,4,3,1,20
29,-0.01588655185960831,-0.007195511440029836,-0.005776925089749606,3.012332992695166,1.9333497416924146,1.4248956643657569,2.319652553914599,1.4405361227027742,-5.472592622324108,-2.47503508833803,-4.171363114147749,0.5226351062795072,3.583395411575892,4.4464807545619704,8.36444069085225,8.493584275691589,1.8690468031160563,1.0151897148566085,2.690410671873007,5.574647189845672,27,28,31,0,2,10,13,15,21,20,39,48,23,9,8,30,64,42,19,11,7,6,9,4,20,29,37,52,45,4,2,4,3,4,25,28,53,37,35,11,3,2,5,1,20
30,-0.004868674370608308,-0.04999357975202984,-0.00740121761724962,3.075791332162426,1.9450758426348553,1.3612679019633764,2.4974741852685125,1.554295069033979,-5.472592622324108,-2.47503508833803,-7.57053735234775,0.41147433616313717,3.4369478753758917,4.299164360561971,7.59826427185225,7.880569459677524,1.8916718687959095,0.9277748294660974,3.1187160420524207,5.938162740314428,29,34,33,0,2,7,11,21,19,23,32,45,28,12,9,27,61,41,24,10,12,6,7,3,2,0,17,32,46,66,20,6,4,7,16,29,43,36,34,23,7,3,2,7,20
31,0.024042379607391688,-0.030572252083029817,0.002191613397750386,2.954960661370432,1.8143674524123223,1.2912579901510615,2.476234015050993,1.5364687885976784,-4.116411615724108,-2.4570836905380298,-7.57053735234775,0.19846024878366741,3.4369478753758917,4.41871219486197,8.47309985275225,8.498747792599197,1.6462536441951832,0.8341409298631937,3.0658698502324233,5.546264424290797,32,34,38,0,9,12,17,21,19,27,30,36,20,9,5,33,58,47,24,8,12,5,6,2,2,0,21,35,73,47,8,3,4,7,14,32,42,51,37,10,4,1,7,2,20
32,0.034082072570391704,0.008474366336470127,0.01692959007975042,2.8993591178169327,1.7747223116036936,1.3816168072381616,2.3081481810248303,1.4075826904387345,-3.8465176069241083,-2.2554656402380298,-4.2054359293477495,0.19846024878366741,3.1535220017758916,4.71345414806197,8.47309985275225,8.498747792599197,1.5754004354873254,0.9544684084638884,2.663917318294251,5.193786162245466,32,26,33,0,13,8,21,15,18,20,37,29,29,10,9,44,61,36,21,9,4,7,5,4,17,31,35,64,30,9,4,3,3,4,15,24,54,51,39,5,5,2,3,2,20
33,0.01584862423589168,-0.02770669272652981,0.0515281772287504,2.922115102368054,1.7842023703782741,1.3964112654888254,2.2963487600517944,1.3680195429569133,-4.551596935224108,-2.19298350033803,-4.2054359293477495,0.26144743247830204,3.0536818717758916,4.71345414806197,8.04501190495225,8.089290209156506,1.5918146386768128,0.9753660416029724,2.637936390419964,5.205117070699745,29,26,27,0,6,12,7,23,14,19,32,44,33,10,13,48,61,34,17,6,5,5,6,5,18,27,38,50,35,18,4,3,2,5,17,18,53,44,42,14,3,3,4,2,20
34,-0.05655608993860833,-0.05724067688902981,0.0457645822632504,2.9441123546200214,1.8456041451109222,1.4166543295773384,2.243851001614247,1.3374615486695067,-4.956963302624108,-2.05175709963803,-4.06123682104775,0.22321806793569116,3.0536818717758916,4.532882033161971,7.57699192295225,7.701969875639146,1.7047266258798814,1.0050929923004663,2.5184808572174937,5.228300475397841,27,30,31,0,3,11,11,17,20,15,33,45,32,13,17,52,60,34,10,4,7,3,5,8,16,29,33,52,37,19,2,4,2,6,14,13,43,61,34,19,6,4,1,5,20
35,-0.015860583890108356,-0.030458388168029874,-0.0484157002867496,3.0027005854482782,1.888014850713234,1.4627788111504192,2.2812099445404947,1.3767909367978737,-4.996277764924108,-2.68443269153803,-4.147828303747749,0.22321806793569116,2.976605385575892,4.91110964196197,7.6103257761522505,8.023723552822029,1.7824258173175251,1.0703247818802135,2.6031314455523504,5.455882044750091,31,29,32,0,4,7,16,15,16,15,35,39,39,14,5,26,67,49,23,5,7,8,4,6,12,38,32,48,38,17,3,3,3,6,13,17,43,59,36,18,5,2,4,3,20
36,0.05219908489489165,0.007609129665970148,-0.12367839604674959,2.9400006797882683,1.8290642138947144,1.3733391323304198,2.286485526954214,1.3542626509369622,-5.191861792424108,-2.68443269153803,-4.147828303747749,0.32027193837691287,2.792866761875892,4.91110964196197,7.6103257761522505,8.023723552822029,1.6741003215070749,0.943059135622171,2.6216562053098924,5.23881566243914,31,30,32,0,4,6,10,13,18,12,33,38,44,22,4,25,62,52,28,6,7,8,6,2,19,30,34,47,39,17,2,4,4,4,18,19,46,51,35,17,7,2,4,1,20
37,-0.0161762973526083,-0.009793407682029907,-0.05649532282124959,2.8488514993167002,1.7448071728163634,1.3475024182820896,2.240493447045017,1.3294811633155637,-5.191861792424108,-2.25410981833803,-4.03063580064775,0.22257282575762788,3.1424266609758917,4.3329658891619705,7.174673898052251,7.21431647524491,1.522306871453735,0.9079293390550532,2.511501303876169,4.94173751438496,25,35,35,0,2,4,13,16,24,16,39,42,37,7,11,38,51,48,24,4,6,7,5,6,20,25,32,51,29,28,4,2,4,5,15,21,30,49,40,25,8,5,4,3,20
38,-0.02823230806260832,-0.021201724274529855,0.10116566548425039,2.9600345789161997,1.6277242884683847,1.5396577782432594,2.4354216171914325,1.4835724608802352,-4.086943467524108,-2.25410981833803,-4.12840551264775,0.22257282575762788,3.1424266609758917,5.81081624806197,7.976003607652251,8.079602906731717,1.3251417112442254,1.1854977936085926,2.970756472678103,5.481395977530924,25,33,33,0,4,14,12,23,17,25,41,36,23,5,23,56,57,32,6,6,9,8,1,2,19,27,41,48,33,15,3,4,4,6,13,31,45,47,31,16,5,4,5,3,20
39,-0.00719009182560834,0.02583756596697018,0.1172293532732504,2.9932926107854803,1.6663733196827917,1.5456409343217574,2.4635299677794484,1.5130919288895044,-4.0992872831241085,-2.0871703247380298,-4.12840551264775,0.23848523288141957,3.0958566061758916,5.81081624806197,7.976003607652251,8.079602906731717,1.3884258689855542,1.194836738833066,3.0413613117081337,5.624623919526754,29,31,28,0,9,9,12,18,18,25,39,41,24,5,24,66,55,24,4,8,7,6,4,2,19,27,35,50,38,15,3,3,2,8,9,34,53,37,33,16,6,2,5,5,20
40,0.00035956203489164286,0.041370315349970134,0.024286837023250376,2.9374352383493285,1.8086208599905635,1.338983861735919,2.4058229386213177,1.4918937336191114,-5.294624809624108,-2.00696859523803,-5.9304015512477495,0.7099135545998064,3.4936590850758917,4.769897873761971,7.649232263952251,7.929691481109369,1.6355547722389303,0.8972946424906952,2.8942869312245536,5.427136345954177,30,36,28,0,2,7,11,17,22,26,34,48,27,6,11,59,56,37,6,9,8,7,3,4,2,13,27,37,58,41,7,7,0,8,31,38,46,26,30,16,2,2,5,4,20
41,0.03145381925639161,0.050636001824470124,-0.028348155908749586,3.0159803368384517,1.9409600446898092,1.2809075397426977,2.4421773064500307,1.5101323086952714,-5.4887707099241085,-2.00696859523803,-5.9304015512477495,0.6920981929915505,3.4936590850758917,4.0315580661619705,7.75466120415225,7.8206648555993326,1.88415761891404,0.8216440650252294,2.982516807041478,5.688318490980741,26,34,29,0,5,4,10,16,26,19,29,54,29,8,15,39,48,38,23,11,8,8,5,5,3,13,24,49,50,39,7,7,0,8,21,41,48,27,23,23,4,4,3,6,20
42,0.05131395621389168,0.05838936295797014,-0.06962235361024954,2.970214301380326,1.9101417353106904,1.3647158252878824,2.293290480043819,1.3996387656940261,-5.4887707099241085,-1.78762414633803,-4.66441572514775,0.3696447115460361,3.080051301575892,4.58918944966197,7.75466120415225,7.8206648555993326,1.8256372855390297,0.9329293007489116,2.632014248990923,5.390580835278861,28,32,32,0,3,6,7,17,23,14,29,38,43,20,32,52,43,30,17,3,8,6,6,3,9,26,33,56,37,25,3,2,3,6,14,30,42,49,30,17,8,4,1,5,20
43,0.004611622325391671,0.008022370312970135,-0.03280900943424959,2.9752500403835023,1.9047690508500532,1.3789230474480412,2.297622680077255,1.3991758794550966,-5.771197392124108,-2.41434172493803,-5.03956058434775,0.3696447115460361,3.5763008008758916,4.58918944966197,7.583514783352251,7.668890943014692,1.8140832020683424,0.950746564604416,2.640073205552723,5.40490297222548,31,35,33,0,3,3,12,14,22,25,35,53,21,12,7,36,59,43,24,8,7,5,6,5,4,27,26,54,40,32,5,2,5,5,15,30,32,51,37,16,7,5,4,3,20
44,-0.07505900277160835,-0.007415812707029841,0.020919699501250378,3.0012211921695724,1.9364431352497071,1.4430604911740808,2.26529163775022,1.4009209966943161,-5.771197392124108,-2.41434172493803,-5.03956058434775,0.1637006886441405,3.5763008008758916,4.747112508761971,7.678194553252251,7.727157083290897,1.8777229349763909,1.041239287732842,2.5659919189441474,5.484954141653379,32,31,28,0,3,6,9,16,25,27,32,46,25,11,10,41,60,34,28,5,6,4,7,5,4,26,22,56,44,31,6,3,3,5,7,29,39,46,33,29,7,3,4,3,20
45,-0.015919282011608277,0.010960209914470196,-0.0009836585832496264,3.0266718174041887,2.0122199407778543,1.4013220401194995,2.274924373719788,1.4239542420280384,-5.788719502424108,-2.03335045103803,-5.4201314361477495,0.1637006886441405,3.0231597654758917,4.747112508761971,7.800457293152251,8.007626545067206,2.024641256801899,0.9819117931630232,2.587640936864292,5.594193986829207,29,30,27,0,2,7,5,19,24,15,22,35,49,22,16,57,54,31,16,6,5,4,7,4,2,18,32,50,49,33,5,4,1,6,10,22,47,51,31,20,8,5,2,4,20
46,0.045021396749391665,-0.017366954279529855,-0.014576147842749581,2.9797212370127846,1.9664235771842464,1.3915303733507107,2.267196521154045,1.437762456542736,-5.788719502424108,-1.8921144829380299,-5.4201314361477495,0.5129667036859147,3.2741557617758916,5.334833580161971,7.800457293152251,8.007626545067206,1.9344243055356767,0.9683291955292578,2.5701962648094683,5.472949765874401,26,30,33,0,2,6,6,21,21,15,27,40,50,12,27,69,47,25,13,3,5,4,5,2,2,17,34,46,56,28,6,2,4,5,18,29,58,37,27,12,7,6,2,4,20
47,0.030121776072391686,-0.03997734875502984,0.03173594373475044,2.9727632642278063,1.8527829675829592,1.413709278339636,2.341669661413347,1.4425625485927502,-5.016174457224109,-1.8921144829380299,-5.607506654947749,0.4739926095205612,3.2905604369758916,5.334833580161971,7.993002303152251,8.20042334505899,1.716856023179635,1.000086056038528,2.742211986654216,5.459154065872382,28,25,31,0,6,6,11,22,14,19,33,46,37,6,28,76,39,26,11,5,3,5,5,2,2,20,31,40,55,35,6,1,6,4,21,29,52,42,26,14,6,6,1,3,20
48,0.015740725767891667,-0.03208895815152986,0.049531707832250416,3.057538600013677,1.8586250216957347,1.5348801479057632,2.401761359965902,1.494653886732335,-5.016174457224109,-3.91889233323803,-5.607506654947749,0.35560143647868053,3.2905604369758916,5.699606050361971,7.993002303152251,8.20042334505899,1.7273673708605843,1.1784433848352338,2.885455510153019,5.791266265848836,31,24,30,0,5,7,12,19,20,19,33,41,37,7,3,0,42,85,30,19,6,6,7,2,2,23,24,44,51,39,4,4,4,5,16,31,45,42,31,15,8,5,5,2,20
49,-0.0617118227541083,-0.025732402605029892,0.02794049091825037,3.0838955546471087,1.8783428640706652,1.6915056395270625,2.291910559396712,1.4618675181093546,-4.868838962324109,-3.91889233323803,-4.15341001794775,0.35560143647868053,3.0950651168758916,5.96911895876197,7.75257710785225,7.989669974432003,1.7659901320364122,1.4309267425478414,2.6268173416534517,5.8237342162377,29,22,35,0,3,12,12,19,17,16,36,39,33,13,3,0,65,67,27,16,6,5,7,4,20,24,31,49,44,19,1,3,5,4,13,27,47,38,39,15,9,4,5,3,20
