window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
0,0.02752435171339164,-0.01642387710502985,0.02066350064725045,2.0976707414599436,1.4140722655633848,1.2360354194499334,2.6171634979300538,2.4450277052880396,-6.528008449624108,-3.0839704863380297,-7.64821123094775,0.03421459589586741,5.508178089875892,7.2943805284619705,15.39604351975225,16.832279435508774,1.000178981086404,0.7640266509369669,3.424985877578229,5.189191509601605,35,32,35,0,2,0,6,12,30,98,41,7,3,1,8,13,108,52,13,2,1,0,1,2,7,4,44,124,15,1,0,2,1,2,123,53,8,5,4,3,0,1,1,2,15
1,-0.003656176720608349,0.01192268247697015,0.010714066689250385,1.987531780494684,1.563718951532229,0.9100583092796973,1.354869581727559,1.0766068919967946,-5.413301512124108,-2.32222990643803,-2.8955391973477496,0.24173829180287812,3.7530742375758916,3.08838728466197,4.00532802395225,5.898535789233493,1.222615163504633,0.41417413832323396,0.9178931873578159,2.5546824891856836,35,35,36,0,2,1,6,23,24,32,60,34,13,5,5,11,20,55,50,28,15,10,5,1,14,23,9,36,54,35,14,7,4,4,22,50,34,37,26,12,14,3,1,1,15
2,-0.023188233167108274,0.018044371889970143,-0.03178432625524965,2.5142426924093457,2.0512725291139375,1.1415200797258447,1.6235144724938704,1.3516817465986046,-7.294237512424108,-2.61163288373803,-4.37359463234775,0.49509542107750787,4.336626638375892,3.57668000396197,5.19021501555225,7.4224990375474,2.10412834142745,0.6516968458871011,1.3184047428962753,4.074229930210825,37,39,29,0,1,2,7,12,25,31,48,42,24,8,10,12,29,38,45,28,22,12,2,2,2,12,26,18,77,33,15,7,8,2,34,41,38,33,29,8,10,5,1,1,15
3,0.05342824202339168,-0.02510481488352985,0.023457808215750404,3.1692230612995287,2.6508059406583606,1.4494307557185644,2.1781261709843562,1.9575279187406458,-8.58247012902411,-2.61163288373803,-5.80520980414775,0.38018084666996205,6.357737951975892,6.881510443061971,6.99407883055225,9.18957208948618,3.5148133560376813,1.0507398836766122,2.372391942746628,6.937945182460921,37,43,31,0,4,1,10,16,27,39,58,27,15,3,18,47,64,41,18,4,3,3,0,2,6,9,22,16,81,37,13,11,2,3,26,49,41,27,15,16,13,6,4,3,15
4,0.03780245039939167,-0.024745875480529825,-0.07721637351024963,3.9932619087298677,3.3097438710616043,1.556444015226073,2.7551447473495383,2.24267878298372,-9.18467708932411,-3.06177195953803,-5.80520980414775,0.38018084666996205,6.827706243575892,6.881510443061971,6.99407883055225,9.962339009576551,5.477916758643024,1.21156516544318,3.7983924735929118,10.487874397679116,38,48,34,0,6,4,13,15,25,28,54,30,18,7,11,35,60,62,15,5,6,4,0,2,13,20,19,11,64,34,12,17,4,6,16,37,43,22,22,19,20,9,5,7,15
5,-0.04909212913260835,0.07875664366547012,-0.020761832836249675,4.380503544566418,3.486347148811397,1.605094234858269,3.144260338416902,2.3318553592258136,-9.30962210892411,-3.06177195953803,-5.399963026747749,0.36653762319617444,6.827706243575892,5.19359198626197,7.96320275845225,10.27929769187779,6.078513239584067,1.2912650558483505,4.943402064722147,12.313180360154568,38,43,35,0,7,6,10,18,28,31,44,28,19,9,11,22,37,52,42,13,7,6,6,4,26,23,14,33,46,17,18,12,5,6,14,33,39,19,26,25,25,5,6,8,15
6,-0.005090420968608353,0.04390962719197012,0.10022196770575036,4.340812673624824,3.3644504588419077,1.6294396042490051,3.253913709856154,2.3941383602752,-9.30962210892411,-2.87687211503803,-6.041850974547749,0.36653762319617444,7.114051542075892,5.19359198626197,8.76923558585225,10.760991511938606,5.659776401193581,1.328500739627646,5.2989994370003295,12.287276577821544,37,46,35,0,5,5,12,20,28,37,40,29,18,6,14,27,38,51,38,11,5,4,8,4,22,19,13,34,53,22,13,14,3,7,15,35,43,24,18,24,22,7,6,6,15
7,-0.07006903545510838,-0.11718566692702986,0.052069664334750375,4.346166493154206,3.3494491822033985,1.7518417877103367,3.175821239837835,2.346442037367774,-9.291653947124109,-3.82710761203803,-6.17514573744775,0.37880693385193437,7.114051542075892,6.16293530136197,8.76923558585225,10.760991511938606,5.61185974694631,1.5413410648506394,5.044275898674528,12.197476710471474,36,50,36,0,6,5,12,19,24,39,44,28,21,2,9,22,32,59,48,14,2,7,5,2,22,13,17,30,64,17,17,12,3,5,11,33,48,31,15,20,24,7,4,7,15
8,-0.07605797749410832,-0.04127343441952988,-0.02313850672024964,4.438647404940737,3.3762201524080946,1.7840938754715168,3.2538940712992193,2.3401096168113713,-9.291653947124109,-3.8451627353380298,-7.33095983194775,0.7511062676351298,7.206895550075892,6.16293530136197,8.50070255345225,10.755451505461098,5.702323666733513,1.5923472264418792,5.294181008864735,12.588851902040119,33,39,34,0,5,6,12,20,25,38,46,25,18,5,11,18,29,51,60,12,4,8,5,2,5,20,24,13,69,25,20,11,5,8,20,42,35,23,20,17,24,7,9,3,15
9,0.05404368460139166,0.09615821041547021,-0.06263767298174958,4.199913018675869,3.226066228454406,1.6007725872004455,3.146961614358788,2.291323814624036,-8.753385797124109,-3.8451627353380298,-7.33095983194775,0.47022548596768954,7.206895550075892,5.565262388161971,8.45854869055225,10.127642236425741,5.205212015109664,1.285859638681356,4.953645440162119,11.444717093953138,35,37,26,0,6,5,12,20,27,45,41,25,12,7,5,8,30,54,57,23,7,8,6,2,2,21,25,14,68,30,20,10,3,7,13,40,37,32,16,19,20,11,5,7,15
10,0.08539081893989164,0.011104714944470104,0.03177074764825041,3.8959702793763022,3.046287025883451,1.5319197669264912,2.830664732932072,2.114035362974618,-8.753385797124109,-3.24362723673803,-5.721133591047749,0.3935176815832706,6.378566656475892,5.565262388161971,8.45854869055225,10.127642236425741,4.643578118012531,1.1734507434970571,4.006836105335761,9.82386496684535,34,39,26,0,6,2,10,16,27,31,48,36,15,9,7,27,36,54,43,13,8,9,1,2,17,20,17,40,54,20,16,8,6,2,13,41,44,30,19,23,12,11,3,4,15
11,0.021445253768391667,-0.04791659998302988,-0.022704525798249612,3.8049791827953943,3.0883707392760464,1.3588039980396538,2.653206485833263,1.9872824656352364,-8.55721516712411,-3.14092113453803,-5.167327608347749,0.3935176815832706,5.611126091175891,3.74788215466197,7.11579958645225,9.242942968783472,4.769246861062833,0.9243221528212413,3.5200100759797124,9.21357908986378,35,35,24,0,8,3,12,10,23,24,47,32,31,10,6,16,26,28,42,53,12,5,6,6,21,17,13,31,59,23,17,9,3,7,9,36,46,32,15,26,16,4,11,5,15
12,-0.021387550678608324,-0.006064538395029919,0.04333699159075038,4.143512402446683,3.2699486763035854,1.465899279434431,2.9537185885962893,2.097511815291119,-9.86107641112411,-3.66513662423803,-7.34385789664775,0.43864313283862577,6.653055500275892,4.772134189961971,8.47553081865225,10.549938159791099,5.346510886491797,1.0744487380361647,4.363165797729695,10.784125422257661,33,35,24,0,2,8,4,19,24,31,47,35,22,8,4,16,23,34,57,44,9,6,4,3,2,13,29,18,65,34,21,4,6,8,11,37,41,38,24,22,7,13,5,2,15
13,-0.004653652894608343,0.056076031108970144,0.04348461461175034,4.140901409345218,3.149010073890606,1.5487212426910846,3.054663541508775,2.1222073160723425,-9.86107641112411,-3.66513662423803,-7.34385789664775,0.4921725681793258,6.653055500275892,4.772134189961971,8.47553081865225,10.549938159791099,4.958143050974893,1.200841004413775,4.666430131765433,10.825414187154099,33,35,33,0,4,4,4,15,32,39,38,38,19,7,3,16,25,36,52,39,13,5,8,3,4,12,26,20,65,31,20,9,6,7,13,38,41,37,23,19,13,8,4,4,15
14,-0.01187459448760833,0.020962312469970136,-0.06236530987774963,3.7700991375421182,2.8854713999306054,1.5831162819245375,2.769804441315813,2.072399902181895,-8.843768466024109,-3.08440484583803,-7.190441719947749,0.1754066400296446,6.228380953175892,5.896473468261971,8.03212136795225,9.589027006166582,4.163043102905862,1.2533482903193305,3.837853037504479,9.254244430729672,36,42,33,0,4,5,6,18,27,31,56,36,10,7,10,26,47,63,25,13,3,9,1,3,2,17,21,19,69,32,18,10,9,3,11,41,32,35,24,24,13,12,1,7,15
15,-0.04553015862310831,-0.12258043586252984,0.0602233623272504,3.8637846634402604,2.9320135825512605,1.7815598702665985,2.8054520463038704,2.175572175372337,-8.58787548312411,-4.989974622638029,-7.838034617047749,0.1754066400296446,6.228380953175892,5.896473468261971,8.03212136795225,9.43740504262318,4.299388321804662,1.5944907673002944,3.9370940187402836,9.830973107845244,36,42,32,0,4,7,10,18,22,23,68,31,10,7,5,3,22,43,72,29,10,8,5,3,1,6,28,12,56,52,25,6,9,5,10,41,30,32,28,19,13,14,3,10,15
16,0.01031273778239167,-0.03204315038702982,-0.06380328257774959,3.91101668110358,2.9612977211868023,1.723709129783084,2.8344953340454366,2.1175395277003877,-8.31030817672411,-4.989974622638029,-7.838034617047749,0.45313346137488175,6.839249916775891,4.898607812861971,8.30695280435225,9.700815240766158,4.384695273033362,1.4860999637921415,4.019217328796528,9.890012565622026,36,40,29,0,9,1,15,20,21,44,52,25,9,4,4,4,15,27,46,64,19,8,7,6,1,6,34,17,48,55,21,7,5,6,14,39,36,33,28,18,10,8,6,8,15
